DFT_ID,Alloy,SWS0,B0,R2,dSWS_center
DFT_0648,Zr30Nb15Ta15Mo25W15,3.077843,167.06,0.99997,-0.02316
DFT_0649,Zr30Nb20Mo30W20,3.060316,172.40,0.99999,-0.02768
DFT_0650,Zr30V5Ta40Mo10W15,3.096406,161.63,0.99992,-0.01309
DFT_0651,Zr30V5Nb5Ta25Mo30W5,3.074969,161.44,0.99995,-0.01853
DFT_0652,Zr30V5Nb35Ta5Mo25,3.087067,147.13,0.99991,-0.01943
DFT_0653,Zr30V15Nb20Ta25W10,3.097847,144.67,0.99988,-0.00665
DFT_0654,Zr30V20Ta20Mo15W15,3.051017,158.39,0.99995,-0.01398
DFT_0655,Zr30V25Nb30W15,3.060908,142.00,0.99986,-0.01259
DFT_0656,Zr30V40Nb15Mo10W5,3.018095,137.62,0.99993,-0.01590
DFT_0657,Zr30Hf5V5Nb10Ta30W20,3.113856,159.16,0.99998,-0.01564
DFT_0658,Zr30Hf10V20Nb20Mo20,3.078973,139.12,0.99982,-0.02103
DFT_0659,Zr30Hf15V15Mo10W30,3.072604,160.84,0.99987,-0.02990
DFT_0660,Zr30Hf20Ta20Mo30,3.127779,152.51,0.99981,-0.03222
DFT_0661,Zr30Hf20V15Nb10Ta25,3.150968,132.73,0.99988,-0.01353
DFT_0662,Zr30Hf20V20Nb30,3.135591,126.13,0.99987,-0.01641
DFT_0663,Zr30Hf25V10Nb25Ta5W5,3.158641,132.17,0.99989,-0.02436
DFT_0664,Zr30Hf25V20Ta25,3.149610,130.04,0.99993,-0.01439
DFT_0665,Zr30Hf30Nb5Ta5Mo25W5,3.142986,148.03,0.99987,-0.04201
DFT_0666,Zr30Hf30V10Ta5Mo5W20,3.133922,150.79,0.99996,-0.03608
DFT_0667,Zr30Hf40Ta15W15,3.186541,129.01,0.99748,-0.04546
DFT_0668,Zr30Hf40V15Mo15,3.154221,124.74,0.99869,-0.03728
DFT_0669,Zr35Ta50Mo5W10,3.134557,152.85,0.99990,-0.01444
DFT_0670,Zr35Nb50Mo10W5,3.126620,137.89,0.99990,-0.02138
DFT_0671,Zr35V5Ta25Mo5W30,3.090150,165.41,0.99997,-0.02235
DFT_0672,Zr35V10Nb30Ta25,3.136199,131.40,0.99985,-0.00680
DFT_0673,Zr35V15Nb25Ta5Mo5W15,3.087434,143.32,0.99989,-0.01807
DFT_0674,Zr35Hf5Nb30Ta5W25,3.122247,151.09,0.99987,-0.02775
DFT_0675,Zr35Hf10Nb20Ta20Mo15,3.147142,140.93,0.99993,-0.02386
DFT_0676,Zr35Hf10Nb40Mo5W10,3.145667,139.90,0.99995,-0.02733
DFT_0677,Zr35Hf10V15Mo30W10,3.068460,150.33,0.99990,-0.03204
DFT_0678,Zr35Hf15Mo20W30,3.098154,163.93,0.99993,-0.04185
DFT_0679,Zr35Hf15Ta15Mo15W20,3.123363,157.63,0.99987,-0.03564
DFT_0680,Zr35Hf15V5Ta35W10,3.157758,144.88,0.99983,-0.02174
DFT_0681,Zr35Hf15V5Ta45,3.217501,134.82,0.99999,+0.02600
DFT_0682,Zr35Hf20V25Mo20,3.097184,133.47,0.99990,-0.02832
DFT_0683,Zr35Hf25Ta10W30,3.149298,157.48,0.99996,-0.04270
DFT_0684,Zr35Hf25Nb15Ta25,3.200914,122.40,0.99902,-0.02709
DFT_0685,Zr35Hf40V5Nb5W15,3.185522,112.95,0.99600,-0.04798
DFT_0686,Zr40Ta25Mo20W15,3.107977,156.06,0.99996,-0.02802
DFT_0687,Zr40Nb15Ta15W30,3.117390,156.19,0.99995,-0.02861
DFT_0688,Zr40Nb15Ta15Mo30,3.112424,144.48,0.99994,-0.02758
DFT_0689,Zr40V5Ta5Mo20W30,3.072091,165.87,0.99998,-0.03341
DFT_0690,Zr40V5Nb5Ta5Mo15W30,3.080247,162.51,0.99998,-0.03225
DFT_0691,Zr40V5Nb10Ta15Mo30,3.101505,143.55,0.99993,-0.02599
DFT_0692,Zr40V5Nb20Mo15W20,3.094057,150.91,0.99996,-0.03044
DFT_0693,Zr40V10Nb30Mo20,3.105293,132.45,0.99993,-0.02371
DFT_0694,Zr40V15Ta35W10,3.121197,138.05,0.99987,-0.01130
DFT_0695,Zr40V20Mo30W10,3.047919,148.71,0.99997,-0.03008
DFT_0696,Zr40V20Ta25Mo15,3.096850,134.18,0.99989,-0.01415
DFT_0697,Zr40V20Nb5Ta20Mo15,3.095763,132.96,0.99989,-0.01524
DFT_0698,Zr40V25Mo5W30,3.050689,151.97,0.99996,-0.02581
DFT_0699,Zr40V40Mo10W10,3.032935,133.10,0.99996,-0.02306
DFT_0700,Zr40Hf5V15Ta20W20,3.111575,144.15,0.99990,-0.02092
DFT_0701,Zr40Hf5V20Nb25W10,3.112914,128.59,0.99985,-0.01909
DFT_0702,Zr40Hf20Nb15Ta15W10,3.178269,120.35,0.99990,-0.03973
DFT_0703,Zr40Hf20V15W25,3.127257,142.62,0.99997,-0.03524
DFT_0704,Zr40Hf20V30W10,3.118493,124.91,0.99994,-0.02451
DFT_0705,Zr40Hf25Nb5Ta5Mo25,3.163404,129.89,0.99945,-0.04360
DFT_0706,Zr40Hf25Nb20Mo15,3.181070,119.49,0.99880,-0.03993
DFT_0707,Zr40Hf25V10Mo10W15,3.144673,136.26,0.99984,-0.04033
DFT_0708,Zr40Hf25V25Mo5W5,3.138715,121.51,0.99988,-0.02778
DFT_0709,Zr40Hf30Mo15W15,3.164172,135.90,0.99888,-0.02569
DFT_0710,Zr40Hf40Ta10Mo10,3.220959,101.43,0.97954,-0.01875
DFT_0711,Zr40Hf40Nb10Ta5Mo5,3.231377,94.71,0.97314,-0.01692
DFT_0712,Zr40Hf40V10W10,3.196229,97.36,0.99233,-0.04477
DFT_0713,Ti5Nb5Ta50Mo10W30,3.029315,216.64,0.99999,+0.01031
DFT_0714,Ti5Nb30Ta5Mo30W30,2.994175,225.38,0.99994,+0.00318
DFT_0715,Ti5Nb45Ta15Mo20W15,3.026908,190.95,0.99997,+0.00391
DFT_0716,Ti5V5Nb5Ta25Mo30W30,2.985538,227.30,0.99998,+0.00704
DFT_0717,Ti5V5Nb30Ta40Mo10W10,3.042874,183.49,0.99999,+0.01237
DFT_0718,Ti5V5Nb50Ta10W30,3.026887,191.36,0.99997,+0.00639
DFT_0719,Ti5V5Nb50Ta10Mo30,3.017698,183.40,0.99998,+0.00320
DFT_0720,Ti5V20Ta45Mo10W20,2.998346,200.15,0.99983,+0.01735
DFT_0721,Ti5V20Nb15Ta30W30,2.998195,198.44,0.99983,+0.01520
DFT_0722,Ti5V40Nb5Ta10Mo30W10,2.918885,197.71,0.99995,+0.00388
DFT_0723,Ti5V40Nb5Ta40Mo10,2.973323,171.37,0.99998,+0.01832
DFT_0724,Ti5V40Nb10Mo30W15,2.910043,202.94,0.99997,+0.00104
DFT_0725,Ti5V40Nb20Ta20W15,2.964613,177.04,0.99999,+0.01361
DFT_0726,Ti5V40Nb30Mo20W5,2.936306,179.76,0.99997,+0.00131
DFT_0727,Ti5V40Nb30Ta25,2.986346,159.73,0.99990,+0.01735
DFT_0728,Ti5V40Nb35Ta10Mo5W5,2.965303,167.89,0.99998,+0.00930
DFT_0729,Ti5Hf5V20Nb25Ta30Mo15,3.021437,172.95,1.00000,+0.01144
DFT_0730,Ti5Hf5V40Nb5Ta15W30,2.953978,192.50,0.99994,+0.00898
DFT_0731,Ti5Hf10V5Nb5Ta45Mo30,3.043732,181.20,0.99997,+0.00523
DFT_0732,Ti5Hf15V30Nb5Ta30W15,3.021027,170.27,0.99994,+0.00903
DFT_0733,Ti5Hf25V5Nb35Mo30,3.060441,166.10,0.99983,-0.01406
DFT_0734,Ti5Hf25V20Nb40Ta10,3.080195,147.39,0.99947,+0.00119
DFT_0735,Ti5Hf25V40Mo30,2.972910,164.95,0.99986,-0.01409
DFT_0736,Ti5Hf30Nb50Mo10W5,3.105931,163.20,0.99944,-0.01507
DFT_0737,Ti5Hf30V5Nb35Mo5W20,3.082347,179.56,0.99794,-0.01515
DFT_0738,Ti5Hf30V30Ta35,3.071014,144.46,0.99979,+0.03178
DFT_0739,Ti5Hf40Ta40W15,3.129843,174.04,0.99961,-0.01716
DFT_0740,Ti5Hf40V15Nb25W15,3.093093,162.28,0.99939,-0.01641
DFT_0741,Ti5Hf40V20Ta25Mo10,3.092060,156.19,0.99925,-0.00894
DFT_0742,Ti5Hf40V25Mo15W15,3.044797,167.59,0.99961,-0.01870
DFT_0743,Ti5Hf40V40Nb5W10,3.041743,149.82,0.99941,-0.01126
DFT_0744,Ti5Zr5V10Nb45Ta5Mo30,3.014833,175.81,1.00000,-0.00117
DFT_0745,Ti5Zr5V15Nb25Mo25W25,2.979356,199.96,0.99997,-0.00114
DFT_0746,Ti5Zr5Hf10Nb50Ta30,3.111702,159.98,0.99993,+0.00470
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,3.102455,162.37,1.00000,-0.00161
DFT_0748,Ti5Zr5Hf20Nb25Ta30W15,3.105066,170.15,0.99984,-0.00793
DFT_0749,Ti5Zr5Hf20V15Nb40Mo15,3.063815,153.55,0.99960,-0.00868
DFT_0750,Ti5Zr5Hf25V40Nb25,3.039278,140.25,0.97530,-0.00244
DFT_0751,Ti5Zr5Hf40Nb10Ta20Mo20,3.126210,165.98,0.99972,-0.02479
DFT_0752,Ti5Zr5Hf40V10Nb35Ta5,3.137754,146.56,0.99977,-0.01625
DFT_0753,Ti5Zr5Hf40V15Ta5Mo30,3.074657,163.82,0.99962,-0.02484
DFT_0754,Ti5Zr5Hf40V35Nb5W10,3.064707,147.98,0.99939,-0.01479
DFT_0755,Ti5Zr10V5Ta50Mo30,3.045342,179.05,0.99996,+0.00284
DFT_0756,Ti5Zr10V15Nb50Mo20,3.028012,159.49,0.99995,-0.00349
DFT_0757,Ti5Zr10V35Nb15Ta35,3.023020,151.45,0.99995,+0.01352
DFT_0758,Ti5Zr10Hf40Ta45,3.173482,153.91,0.99980,-0.01952
DFT_0759,Ti5Zr10Hf40Nb5Ta40,3.172914,152.25,0.99982,-0.02009
DFT_0760,Ti5Zr10Hf40V5Mo20W20,3.093424,171.57,0.99971,-0.03508
DFT_0761,Ti5Zr15Nb15Ta35W30,3.069343,182.03,0.99995,-0.00566
DFT_0762,Ti5Zr15Nb30Mo25W25,3.030923,187.52,0.99998,-0.01508
DFT_0763,Ti5Zr15Nb30Ta30Mo20,3.078498,163.57,0.99992,-0.00450
DFT_0764,Ti5Zr15Hf5V40Nb5Mo30,2.963544,158.70,0.99996,-0.01746
DFT_0765,Ti5Zr15Hf5V40Nb35,3.019400,135.17,0.99991,-0.00360
DFT_0766,Ti5Zr15Hf10V40Ta30,3.039022,141.57,0.99992,-0.00536
DFT_0767,Ti5Zr15Hf15V20Ta15W30,3.048880,169.11,0.99984,-0.01212
DFT_0768,Ti5Zr15Hf40Nb15Ta10W15,3.155312,154.52,0.99987,-0.03369
DFT_0769,Ti5Zr20V5Nb50Mo10W10,3.074107,153.29,0.99989,-0.01239
DFT_0770,Ti5Zr20Hf5Nb20Ta40Mo10,3.116832,152.97,0.99982,-0.00617
DFT_0771,Ti5Zr20Hf5V30Nb35Mo5,3.047607,134.78,0.99984,-0.00739
DFT_0772,Ti5Zr20Hf20V30Mo15W10,3.043292,149.16,0.99977,-0.02171
DFT_0773,Ti5Zr25V20Nb5Ta45,3.093565,140.04,0.99988,+0.00457
DFT_0774,Ti5Zr25Hf5V5Nb30Mo30,3.073950,148.59,0.99989,-0.02255
DFT_0775,Ti5Zr25Hf15Ta25Mo30,3.108502,157.30,0.99998,-0.02450
DFT_0776,Ti5Zr30Nb20Ta45,3.147317,139.49,0.99985,-0.00568
DFT_0777,Ti5Zr30Nb35Ta25W5,3.136407,139.91,0.99988,-0.01059
DFT_0778,Ti5Zr30V25Nb5Ta20Mo15,3.058797,138.97,0.99988,-0.01070
DFT_0779,Ti5Zr30V40Nb25,3.042216,122.71,0.99986,-0.01078
DFT_0780,Ti5Zr30Hf15V30Nb20,3.100109,121.80,0.99975,-0.01389
DFT_0781,Ti5Zr30Hf30Ta30Mo5,3.188824,127.91,0.99905,-0.02918
DFT_0782,Ti5Zr30Hf30Nb35,3.195343,114.50,0.99770,-0.02966
DFT_0783,Ti5Zr30Hf40V10Mo15,3.163075,118.18,0.99766,-0.03993
DFT_0784,Ti5Zr30Hf40V10Ta15,3.194857,109.76,0.99418,-0.02914
DFT_0785,Ti5Zr35Hf5V30Mo25,3.042339,134.64,0.99995,-0.02666
DFT_0786,Ti5Zr35Hf10V30Ta20,3.108119,124.77,1.00000,-0.01751
DFT_0787,Ti5Zr35Hf40Nb5Ta10W5,3.220721,84.90,0.96926,-0.04074
DFT_0788,Ti5Zr40V5Ta35Mo15,3.130385,136.52,0.99990,-0.01711
DFT_0789,Ti5Zr40Hf10V5Ta35Mo5,3.167302,129.43,0.99995,-0.01820
DFT_0790,Ti5Zr40Hf10V35Nb5Mo5,3.090883,116.08,0.99987,-0.01962
DFT_0791,Ti5Zr40Hf10V40Mo5,3.077494,115.29,0.99989,-0.02051
DFT_0792,Ti5Zr40Hf20Nb5W30,3.148234,145.43,0.99993,-0.04477
DFT_0793,Ti5Zr40Hf20Nb25Mo10,3.181350,117.77,0.99934,-0.03365
DFT_0794,Ti5Zr40Hf25Mo30,3.152054,128.09,0.99947,-0.04695
DFT_0795,Ti5Zr40Hf25V15Nb15,3.180039,108.24,0.99878,-0.02346
DFT_0796,Ti10Nb35Ta50W5,3.076363,171.88,0.99994,+0.01436
DFT_0797,Ti10Nb50Mo10W30,3.017633,194.49,0.99997,-0.00037
DFT_0798,Ti10Nb50Ta25Mo10W5,3.054939,174.36,0.99995,+0.00694
DFT_0799,Ti10V5Nb20Ta35Mo30,3.020708,183.40,0.99998,+0.00721
DFT_0800,Ti10V5Nb35Ta45Mo5,3.063850,168.23,0.99992,+0.01535
DFT_0801,Ti10V5Nb50Ta5Mo5W25,3.021081,186.62,0.99998,+0.00258
DFT_0802,Ti10V15Nb35Ta25Mo15,3.019372,170.84,0.99998,+0.00987
DFT_0803,Ti10V15Nb40Ta35,3.048396,160.82,0.99986,+0.01790
DFT_0804,Ti10V35Nb25Ta20Mo10,2.976044,165.06,0.99994,+0.00954
DFT_0805,Ti10V40Nb10Mo10W30,2.919897,201.53,0.99992,+0.00190
DFT_0806,Ti10Hf5Nb20Ta50W15,3.071450,178.78,0.99994,+0.00945
DFT_0807,Ti10Hf10Nb50Mo15W15,3.046102,175.41,0.99994,-0.00690
DFT_0808,Ti10Hf10V40Ta20W20,2.973099,173.09,0.99998,+0.00510
DFT_0809,Ti10Hf15Ta25Mo20W30,3.033947,191.26,0.99998,+0.02049
DFT_0810,Ti10Hf20V5Nb5Ta50Mo10,3.092340,167.93,0.99996,+0.00284
DFT_0811,Ti10Hf20V15Nb20Ta35,3.085059,150.37,0.99969,+0.03343
DFT_0812,Ti10Hf25Nb20Ta30W15,3.101999,170.60,0.99963,-0.00800
DFT_0813,Ti10Hf40V10Nb20Ta20,3.128352,150.76,0.99938,-0.01065
DFT_0814,Ti10Hf40V15Ta10W25,3.078070,170.01,0.99953,-0.01843
DFT_0815,Ti10Zr5V15Nb50W20,3.020849,170.21,0.99994,+0.00035
DFT_0816,Ti10Zr5V40Ta15Mo30,2.935387,176.70,0.99997,-0.00461
DFT_0817,Ti10Zr5V40Nb5Ta25Mo15,2.965101,165.08,0.99995,+0.00410
DFT_0818,Ti10Zr5Hf15V40Nb5Ta25,3.022571,144.58,0.99987,+0.00457
DFT_0819,Ti10Zr5Hf40Nb25Mo20,3.121146,157.95,0.99986,-0.02885
DFT_0820,Ti10Zr5Hf40Nb45,3.156009,143.25,0.99988,-0.02199
DFT_0821,Ti10Zr5Hf40V5Ta35W5,3.145184,162.43,1.00000,-0.01432
DFT_0822,Ti10Zr5Hf40V5Nb40,3.145840,142.83,0.99989,-0.01966
DFT_0823,Ti10Zr10V10Nb20Ta50,3.083127,154.66,0.99989,+0.01213
DFT_0824,Ti10Zr15V40Nb5W30,2.963341,171.02,0.99995,-0.01066
DFT_0825,Ti10Zr15Hf20V40W15,3.023671,144.64,0.99973,-0.01633
DFT_0826,Ti10Zr15Hf40V15Nb20,3.146954,130.42,0.99981,-0.02155
DFT_0827,Ti10Zr20V25Mo30W15,2.981158,171.12,0.99998,-0.02034
DFT_0828,Ti10Zr20V35Nb20W15,3.007382,147.13,0.99993,-0.01112
DFT_0829,Ti10Zr20Hf25Nb25Ta20,3.165449,136.58,0.99994,-0.01855
DFT_0830,Ti10Zr25Nb35Mo30,3.074109,147.60,1.00000,-0.02189
DFT_0831,Ti10Zr25Hf35V30,3.127076,121.21,0.99988,-0.01992
DFT_0832,Ti10Zr40Ta5Mo30W15,3.083333,151.78,0.99998,-0.03667
DFT_0833,Ti10Zr40Ta35Mo15,3.139598,134.73,0.99991,-0.01940
DFT_0834,Ti10Zr40V10Nb10W30,3.089668,144.95,0.99996,-0.02933
DFT_0835,Ti10Zr40V15Nb5Ta30,3.134917,120.92,0.99986,-0.00758
DFT_0836,Ti10Zr40V30Ta5W15,3.066477,128.36,0.99992,-0.02052
DFT_0837,Ti10Zr40V30Ta20,3.097104,117.62,0.99997,-0.00790
DFT_0838,Ti10Zr40Hf5Nb5Ta40,3.177373,120.64,0.99980,+0.03182
DFT_0839,Ti10Zr40Hf5Nb35Ta5Mo5,3.163408,121.00,0.99994,-0.02159
DFT_0840,Ti10Zr40Hf5Nb45,3.172639,116.50,0.99998,-0.01936
DFT_0841,Ti10Zr40Hf5V5Nb40,3.161840,116.05,0.99995,-0.01766
DFT_0842,Ti15Nb5Ta50Mo15W15,3.036651,190.78,0.99982,+0.00865
DFT_0843,Ti15Nb20Ta25Mo10W30,3.020102,200.45,0.99986,+0.00310
DFT_0844,Ti15Nb50Ta10Mo25,3.031511,173.47,0.99995,-0.00049
DFT_0845,Ti15V5Nb35Mo15W30,2.995735,196.45,0.99995,-0.00177
DFT_0846,Ti15V10Ta25Mo20W30,2.981706,213.31,1.00000,+0.00371
DFT_0847,Ti15V20Ta45Mo20,3.001212,174.35,0.99999,+0.01221
DFT_0848,Ti15V20Nb25Ta10W30,2.985922,186.47,0.99998,+0.00492
DFT_0849,Ti15V20Nb30Mo20W15,2.968971,183.67,0.99997,-0.00203
DFT_0850,Ti15V30Ta20Mo15W20,2.951976,192.25,0.99993,+0.00498
DFT_0851,Ti15V40Nb25Mo20,2.932899,167.79,1.00000,-0.00610
DFT_0852,Ti15V40Nb40W5,2.962639,155.88,0.99999,+0.00164
DFT_0853,Ti15Hf5V20Mo30W30,2.946523,201.69,0.99999,+0.02128
DFT_0854,Ti15Hf10Ta40Mo25W10,3.042926,183.09,0.99997,-0.00107
DFT_0855,Ti15Hf10Nb35Ta20W20,3.065320,174.86,0.99997,-0.00168
DFT_0856,Ti15Hf10V20Nb15Ta10Mo30,2.992647,169.97,0.99995,-0.00635
DFT_0857,Ti15Hf15Nb40Mo30,3.048379,165.01,0.99990,-0.01262
DFT_0858,Ti15Hf15V15Nb40Mo15,3.038427,154.04,0.99972,-0.00607
DFT_0859,Ti15Hf15V20Nb20W30,3.010035,174.68,0.99987,-0.00697
DFT_0860,Ti15Hf15V30Nb10Mo30,2.972483,165.25,0.99991,-0.01352
DFT_0861,Ti15Hf20Nb50W15,3.086402,161.67,0.99966,-0.01060
DFT_0862,Ti15Hf20V5Nb45Ta15,3.101210,148.95,0.99949,-0.00129
DFT_0863,Ti15Hf20V20Mo30W15,2.988838,179.39,0.99990,-0.01616
DFT_0864,Ti15Hf20V20Nb45,3.062965,141.75,0.99959,-0.00203
DFT_0865,Ti15Hf20V25Nb25W15,3.027941,156.54,0.99976,-0.00656
DFT_0866,Ti15Hf20V40Ta10Mo15,2.985117,152.92,0.99989,-0.00888
DFT_0867,Ti15Hf25Ta15Mo30W15,3.048396,179.40,0.99994,-0.01860
DFT_0868,Ti15Hf25Nb25Mo20W15,3.061559,170.08,0.99983,-0.01944
DFT_0869,Ti15Hf25V15Ta15Mo30,3.035023,167.08,0.99996,-0.01248
DFT_0870,Ti15Hf25V20Ta25W15,3.057476,166.82,0.99999,-0.01098
DFT_0871,Ti15Hf25V30Nb10Ta20,3.052539,137.34,0.99979,+0.04495
DFT_0872,Ti15Hf35V20W30,3.046099,169.30,0.99969,-0.01890
DFT_0873,Ti15Hf35V40Ta10,3.044329,137.66,0.99933,-0.00667
DFT_0874,Ti15Hf40Mo15W30,3.074363,179.53,0.99971,-0.03164
DFT_0875,Ti15Zr5Ta50W30,3.049302,194.78,0.99995,+0.00430
DFT_0876,Ti15Zr5Nb20Ta20Mo30W10,3.021986,183.75,0.99997,-0.00501
DFT_0877,Ti15Zr5Hf40V25Mo15,3.071227,145.79,0.99958,-0.02227
DFT_0878,Ti15Zr10Ta45Mo30,3.049993,172.79,0.99996,-0.00301
DFT_0879,Ti15Zr10V25Ta35W15,3.019515,163.29,0.99996,+0.00501
DFT_0880,Ti15Zr10Hf25Mo20W30,3.059873,176.92,0.99986,-0.03113
DFT_0881,Ti15Zr15Ta50Mo5W15,3.080898,167.32,0.99994,-0.00310
DFT_0882,Ti15Zr15Nb5Ta20Mo15W30,3.038119,184.38,0.99996,-0.01388
DFT_0883,Ti15Zr15V25Mo15W30,2.973661,180.12,0.99997,-0.01584
DFT_0884,Ti15Zr20Ta35W30,3.074599,171.38,0.99994,-0.01240
DFT_0885,Ti15Zr20Nb30Mo20W15,3.055974,161.38,0.99996,-0.02103
DFT_0886,Ti15Zr20Nb35Ta10W20,3.085039,155.16,0.99989,-0.01396
DFT_0887,Ti15Zr20V15Ta50,3.090970,140.59,0.99990,+0.00547
DFT_0888,Ti15Zr20V15Nb50,3.079759,129.09,0.99984,-0.00574
DFT_0889,Ti15Zr20V25Nb20Ta20,3.059765,132.81,0.99989,-0.00074
DFT_0890,Ti15Zr20Hf15Nb20Mo30,3.088510,149.64,0.99988,-0.02849
DFT_0891,Ti15Zr20Hf20V10Nb35,3.130280,127.35,0.99994,-0.01572
DFT_0892,Ti15Zr20Hf20V15Mo30,3.062278,146.61,0.99985,-0.02922
DFT_0893,Ti15Zr20Hf40Mo25,3.140909,136.02,0.99929,-0.04309
DFT_0894,Ti15Zr20Hf40Ta25,3.187277,113.74,0.99823,-0.03172
DFT_0895,Ti15Zr25Hf10Ta20W30,3.099730,161.43,0.99994,-0.02527
DFT_0896,Ti15Zr25Hf30Ta15W15,3.156979,138.03,0.99974,-0.00616
DFT_0897,Ti15Zr25Hf30V15Ta5Mo10,3.131350,127.74,0.99991,-0.02615
DFT_0898,Ti15Zr30V20Nb30Mo5,3.080138,122.88,0.99988,-0.01386
DFT_0899,Ti15Zr35Nb5Ta15Mo15W15,3.098862,146.47,0.99995,-0.02714
DFT_0900,Ti15Zr35V15Mo15W20,3.052834,146.00,0.99997,-0.02967
DFT_0901,Ti15Zr35Hf15V20Mo15,3.102560,122.99,0.99994,-0.02744
DFT_0902,Ti15Zr40Ta25W20,3.130361,139.97,0.99994,-0.02464
DFT_0903,Ti15Zr40Nb10Ta20W15,3.138151,133.89,0.99992,-0.02285
DFT_0904,Ti15Zr40Nb20Mo15W10,3.115227,133.33,0.99995,-0.03077
DFT_0905,Ti15Zr40Nb25W20,3.126309,134.49,0.99992,-0.02869
DFT_0906,Ti15Zr40Hf5V5Nb5Mo30,3.101832,129.66,1.00000,-0.03467
DFT_0907,Ti15Zr40Hf5V40,3.072229,107.37,0.99982,-0.01877
DFT_0908,Ti20Ta30Mo20W30,3.002095,210.57,0.99999,+0.00009
DFT_0909,Ti20Ta50Mo20W10,3.032620,184.86,0.99988,+0.00662
DFT_0910,Ti20Nb35Mo30W15,2.998568,187.95,0.99998,-0.00743
DFT_0911,Ti20Nb45Ta20W15,3.051774,169.86,0.99991,+0.00377
DFT_0912,Ti20V5Nb5Ta40Mo5W25,3.023404,189.62,0.99984,+0.00690
DFT_0913,Ti20V5Nb30Ta15Mo30,3.009302,174.98,0.99997,-0.00220
DFT_0914,Ti20V10Ta25Mo30W15,2.981539,196.87,0.99992,+0.00054
DFT_0915,Ti20V10Nb50Ta5Mo15,3.021147,159.94,1.00000,+0.00115
DFT_0916,Ti20V15Ta45Mo15W5,3.011763,173.15,0.99998,+0.01026
DFT_0917,Ti20V20Mo30W30,2.931737,215.60,0.99999,-0.00626
DFT_0918,Ti20V20Ta50W10,3.019881,167.64,0.99999,+0.01588
DFT_0919,Ti20V20Nb10Ta20Mo30,2.973142,175.77,0.99998,-0.00086
DFT_0920,Ti20V20Nb25Ta25W10,3.013182,164.33,0.99998,+0.00918
DFT_0921,Ti20V20Nb50Mo10,3.002296,153.80,0.99989,+0.00030
DFT_0922,Ti20V25Ta25W30,2.974157,189.60,0.99984,+0.00666
DFT_0923,Ti20V25Nb5Ta5Mo15W30,2.944048,199.73,0.99995,-0.00245
DFT_0924,Ti20V25Nb5Ta35Mo5W10,2.994713,169.65,0.99997,+0.01021
DFT_0925,Ti20V30Ta20Mo30,2.946464,176.78,0.99998,-0.00254
DFT_0926,Ti20V40Mo20W20,2.904722,192.55,0.99996,-0.00928
DFT_0927,Ti20V40Nb5Mo20W15,2.910361,184.25,1.00000,-0.00964
DFT_0928,Ti20Hf5V25Nb45Ta5,3.019836,144.69,0.99999,+0.00434
DFT_0929,Ti20Hf10Nb20Ta40Mo10,3.078930,161.76,0.99985,+0.00293
DFT_0930,Ti20Hf15Nb15Mo20W30,3.021531,186.59,0.99992,-0.01647
DFT_0931,Ti20Hf15V5Ta30Mo30,3.040281,169.57,0.99988,-0.00722
DFT_0932,Ti20Hf15V35W30,2.968094,172.69,0.99990,-0.01041
DFT_0933,Ti20Hf15V40Ta25,3.005739,140.93,0.99998,+0.02995
DFT_0934,Ti20Hf15V40Nb5W20,2.967653,161.35,0.99992,-0.01035
DFT_0935,Ti20Hf20Mo30W30,3.014410,193.07,0.99985,-0.02159
DFT_0936,Ti20Hf20Ta40Mo10W10,3.082216,170.26,0.99993,-0.00578
DFT_0937,Ti20Hf20Ta45Mo15,3.089466,165.88,0.99997,-0.00353
DFT_0938,Ti20Hf20Nb25Ta15Mo20,3.074747,160.20,0.99970,-0.01125
DFT_0939,Ti20Hf25Nb5Ta20W30,3.074356,176.75,0.99981,-0.01564
DFT_0940,Ti20Hf25Nb25Ta30,3.121112,142.73,0.99946,+0.04060
DFT_0941,Ti20Hf30Nb20Mo30,3.072134,162.76,0.99971,-0.02387
DFT_0942,Ti20Hf40Nb5Mo15W20,3.085866,172.77,0.99975,-0.03113
DFT_0943,Ti20Hf40Nb5Ta20W15,3.123376,166.77,0.99996,-0.02062
DFT_0944,Ti20Hf40Nb25W15,3.118813,158.99,0.99976,-0.02519
DFT_0945,Ti20Hf40V15Ta25,3.116508,149.68,0.99987,-0.00799
DFT_0946,Ti20Hf40V20Nb20,3.098621,138.44,0.99941,-0.01338
DFT_0947,Ti20Zr5V20Nb45Ta5Mo5,3.023411,145.57,0.99991,+0.00041
DFT_0948,Ti20Zr5V40Nb25W10,2.961216,153.75,0.99994,-0.00678
DFT_0949,Ti20Zr5Hf25Nb30W20,3.095324,159.94,0.99970,-0.02068
DFT_0950,Ti20Zr5Hf35Ta20Mo20,3.112038,157.02,0.99979,-0.02396
DFT_0951,Ti20Zr10Nb20Ta50,3.100805,150.20,0.99987,+0.00681
DFT_0952,Ti20Zr10V25Ta15W30,2.989896,174.02,0.99996,-0.00560
DFT_0953,Ti20Zr10V35Ta20Mo15,2.979092,152.74,0.99995,-0.00641
DFT_0954,Ti20Zr10V40Mo15W15,2.937496,166.24,1.00000,-0.01750
DFT_0955,Ti20Zr10Hf10V5Ta35W20,3.074322,163.39,0.99986,-0.00718
