DFT_ID,Alloy,SWS0,B0,R2,dSWS_center
DFT_0648,Zr30Nb15Ta15Mo25W15,3.078142,165.46,0.99998,+0.00030
DFT_0649,Zr30Nb20Mo30W20,3.060504,171.08,0.99998,+0.00019
DFT_0650,Zr30V5Ta40Mo10W15,3.096891,160.51,0.99996,+0.00048
DFT_0651,Zr30V5Nb5Ta25Mo30W5,3.075395,159.83,0.99998,+0.00043
DFT_0652,Zr30V5Nb35Ta5Mo25,3.087566,145.52,0.99997,+0.00050
DFT_0653,Zr30V15Nb20Ta25W10,3.098385,144.25,0.99997,+0.00054
DFT_0654,Zr30V20Ta20Mo15W15,3.051379,157.62,0.99998,+0.00036
DFT_0655,Zr30V25Nb30W15,3.061547,141.01,0.99993,+0.00064
DFT_0656,Zr30V40Nb15Mo10W5,3.018739,136.64,0.99996,+0.00064
DFT_0657,Zr30Hf5V5Nb10Ta30W20,3.113856,155.57,0.99996,-0.00000
DFT_0658,Zr30Hf10V20Nb20Mo20,3.079656,136.47,0.99994,+0.00068
DFT_0659,Zr30Hf15V15Mo10W30,3.073045,159.18,0.99994,+0.00044
DFT_0660,Zr30Hf20Ta20Mo30,3.128305,150.42,0.99987,+0.00053
DFT_0661,Zr30Hf20V15Nb10Ta25,3.151725,132.95,0.99994,+0.00076
DFT_0662,Zr30Hf20V20Nb30,3.136385,125.92,0.99984,+0.00079
DFT_0663,Zr30Hf25V10Nb25Ta5W5,3.159095,134.53,0.99988,+0.00045
DFT_0664,Zr30Hf25V20Ta25,3.150400,131.06,0.99990,+0.00079
DFT_0665,Zr30Hf30Nb5Ta5Mo25W5,3.143531,148.83,0.99982,+0.00055
DFT_0666,Zr30Hf30V10Ta5Mo5W20,3.134408,147.91,0.99960,+0.00049
DFT_0667,Zr30Hf40Ta15W15,3.187556,148.06,0.99989,+0.00102
DFT_0668,Zr30Hf40V15Mo15,3.154587,135.40,0.99985,+0.00037
DFT_0669,Zr35Ta50Mo5W10,3.135114,152.05,0.99998,+0.00056
DFT_0670,Zr35Nb50Mo10W5,3.127108,136.18,0.99989,+0.00049
DFT_0671,Zr35V5Ta25Mo5W30,3.090453,163.98,0.99998,+0.00030
DFT_0672,Zr35V10Nb30Ta25,3.136894,131.23,0.99994,+0.00069
DFT_0673,Zr35V15Nb25Ta5Mo5W15,3.087997,141.64,0.99995,+0.00056
DFT_0674,Zr35Hf5Nb30Ta5W25,3.122726,149.83,0.99993,+0.00048
DFT_0675,Zr35Hf10Nb20Ta20Mo15,3.147772,138.69,0.99992,+0.00063
DFT_0676,Zr35Hf10Nb40Mo5W10,3.146232,137.64,0.99994,+0.00056
DFT_0677,Zr35Hf10V15Mo30W10,3.068862,148.61,0.99994,+0.00040
DFT_0678,Zr35Hf15Mo20W30,3.098373,163.36,0.99994,+0.00022
DFT_0679,Zr35Hf15Ta15Mo15W20,3.123961,156.77,0.99996,+0.00060
DFT_0680,Zr35Hf15V5Ta35W10,3.158496,142.29,0.99997,+0.00074
DFT_0681,Zr35Hf15V5Ta45,3.225766,106.70,0.99998,+0.00827
DFT_0682,Zr35Hf20V25Mo20,3.097843,130.64,0.99987,+0.00066
DFT_0683,Zr35Hf25Ta10W30,3.149584,154.78,0.99985,+0.00029
DFT_0684,Zr35Hf25Nb15Ta25,3.200625,132.92,0.99998,-0.00029
DFT_0685,Zr35Hf40V5Nb5W15,3.186965,139.49,0.99994,+0.00144
DFT_0686,Zr40Ta25Mo20W15,3.108274,154.07,0.99997,+0.00030
DFT_0687,Zr40Nb15Ta15W30,3.117743,154.11,0.99998,+0.00035
DFT_0688,Zr40Nb15Ta15Mo30,3.112777,142.22,0.99996,+0.00035
DFT_0689,Zr40V5Ta5Mo20W30,3.072242,163.89,0.99998,+0.00015
DFT_0690,Zr40V5Nb5Ta5Mo15W30,3.080444,160.38,0.99997,+0.00020
DFT_0691,Zr40V5Nb10Ta15Mo30,3.101901,141.86,0.99997,+0.00040
DFT_0692,Zr40V5Nb20Mo15W20,3.094340,148.62,0.99997,+0.00028
DFT_0693,Zr40V10Nb30Mo20,3.105734,130.64,0.99995,+0.00044
DFT_0694,Zr40V15Ta35W10,3.121818,137.05,0.99994,+0.00062
DFT_0695,Zr40V20Mo30W10,3.048170,146.67,0.99997,+0.00025
DFT_0696,Zr40V20Ta25Mo15,3.097303,132.86,0.99997,+0.00045
DFT_0697,Zr40V20Nb5Ta20Mo15,3.096330,131.96,0.99997,+0.00057
DFT_0698,Zr40V25Mo5W30,3.050990,150.06,0.99997,+0.00030
DFT_0699,Zr40V40Mo10W10,3.033248,131.52,0.99996,+0.00031
DFT_0700,Zr40Hf5V15Ta20W20,3.112118,142.59,0.99998,+0.00054
DFT_0701,Zr40Hf5V20Nb25W10,3.113647,126.19,0.99996,+0.00073
DFT_0702,Zr40Hf20Nb15Ta15W10,3.184872,137.31,0.99998,+0.00660
DFT_0703,Zr40Hf20V15W25,3.127669,140.34,0.99986,+0.00041
DFT_0704,Zr40Hf20V30W10,3.119163,123.85,0.99972,+0.00067
DFT_0705,Zr40Hf25Nb5Ta5Mo25,3.163951,136.92,0.99990,+0.00055
DFT_0706,Zr40Hf25Nb20Mo15,3.181346,131.32,0.99994,+0.00028
DFT_0707,Zr40Hf25V10Mo10W15,3.145159,138.48,0.99982,+0.00049
DFT_0708,Zr40Hf25V25Mo5W5,3.139149,123.00,0.99987,+0.00043
DFT_0709,Zr40Hf30Mo15W15,3.164538,144.27,0.99986,+0.00037
DFT_0710,Zr40Hf40Ta10Mo10,3.216037,125.27,0.99960,-0.00492
DFT_0711,Zr40Hf40Nb10Ta5Mo5,3.225306,120.98,0.99905,-0.00607
DFT_0712,Zr40Hf40V10W10,3.197206,129.12,0.99998,+0.00098
DFT_0713,Ti5Nb5Ta50Mo10W30,3.029421,213.37,0.99999,+0.00011
DFT_0714,Ti5Nb30Ta5Mo30W30,2.994444,231.38,0.99996,+0.00027
DFT_0715,Ti5Nb45Ta15Mo20W15,3.027234,189.51,1.00000,+0.00033
DFT_0716,Ti5V5Nb5Ta25Mo30W30,2.985388,225.47,0.99990,-0.00015
DFT_0717,Ti5V5Nb30Ta40Mo10W10,3.043074,183.18,1.00000,+0.00020
DFT_0718,Ti5V5Nb50Ta10W30,3.027184,190.89,1.00000,+0.00030
DFT_0719,Ti5V5Nb50Ta10Mo30,3.017836,184.36,1.00000,+0.00014
DFT_0720,Ti5V20Ta45Mo10W20,2.998953,207.83,0.99977,+0.00061
DFT_0721,Ti5V20Nb15Ta30W30,2.998988,201.58,0.99968,+0.00079
DFT_0722,Ti5V40Nb5Ta10Mo30W10,2.919293,197.91,0.99997,+0.00041
DFT_0723,Ti5V40Nb5Ta40Mo10,2.973569,172.49,0.99999,+0.00025
DFT_0724,Ti5V40Nb10Mo30W15,2.910400,203.14,0.99999,+0.00036
DFT_0725,Ti5V40Nb20Ta20W15,2.964823,177.26,1.00000,+0.00021
DFT_0726,Ti5V40Nb30Mo20W5,2.936577,180.81,0.99990,+0.00027
DFT_0727,Ti5V40Nb30Ta25,2.986816,162.69,0.99999,+0.00047
DFT_0728,Ti5V40Nb35Ta10Mo5W5,2.965652,168.61,0.99999,+0.00035
DFT_0729,Ti5Hf5V20Nb25Ta30Mo15,3.021386,171.80,0.99999,-0.00005
DFT_0730,Ti5Hf5V40Nb5Ta15W30,2.954613,192.79,0.99996,+0.00063
DFT_0731,Ti5Hf10V5Nb5Ta45Mo30,3.063079,162.12,0.99999,+0.01935
DFT_0732,Ti5Hf15V30Nb5Ta30W15,3.023693,154.99,0.99988,+0.00267
DFT_0733,Ti5Hf25V5Nb35Mo30,3.060989,167.28,0.99993,+0.00055
DFT_0734,Ti5Hf25V20Nb40Ta10,3.081440,148.04,0.99986,+0.00125
DFT_0735,Ti5Hf25V40Mo30,2.973511,162.90,0.99994,+0.00060
DFT_0736,Ti5Hf30Nb50Mo10W5,3.107254,159.25,0.99981,+0.00132
DFT_0737,Ti5Hf30V5Nb35Mo5W20,3.082876,169.17,0.99989,+0.00053
DFT_0738,Ti5Hf30V30Ta35,3.072767,149.65,0.99993,+0.00175
DFT_0739,Ti5Hf40Ta40W15,3.131098,170.38,0.99992,+0.00125
DFT_0740,Ti5Hf40V15Nb25W15,3.094468,157.72,0.99981,+0.00137
DFT_0741,Ti5Hf40V20Ta25Mo10,3.093677,155.61,0.99989,+0.00162
DFT_0742,Ti5Hf40V25Mo15W15,3.045808,162.75,0.99987,+0.00101
DFT_0743,Ti5Hf40V40Nb5W10,3.042910,146.13,0.99988,+0.00117
DFT_0744,Ti5Zr5V10Nb45Ta5Mo30,3.014774,176.49,0.99998,-0.00006
DFT_0745,Ti5Zr5V15Nb25Mo25W25,2.979614,199.56,0.99999,+0.00026
DFT_0746,Ti5Zr5Hf10Nb50Ta30,3.112520,154.35,0.99999,+0.00082
DFT_0747,Ti5Zr5Hf10V5Nb50Ta25,3.100920,154.97,0.99994,-0.00154
DFT_0748,Ti5Zr5Hf20Nb25Ta30W15,3.106098,169.16,0.99996,+0.00103
DFT_0749,Ti5Zr5Hf20V15Nb40Mo15,3.064926,151.52,0.99981,+0.00111
DFT_0750,Ti5Zr5Hf25V40Nb25,3.039348,138.32,0.99984,+0.00007
DFT_0751,Ti5Zr5Hf40Nb10Ta20Mo20,3.127686,160.07,0.99997,+0.00148
DFT_0752,Ti5Zr5Hf40V10Nb35Ta5,3.138926,144.53,0.99985,+0.00117
DFT_0753,Ti5Zr5Hf40V15Ta5Mo30,3.075679,157.69,0.99983,+0.00102
DFT_0754,Ti5Zr5Hf40V35Nb5W10,3.066069,144.53,0.99976,+0.00136
DFT_0755,Ti5Zr10V5Ta50Mo30,3.045480,179.54,0.99996,+0.00014
DFT_0756,Ti5Zr10V15Nb50Mo20,3.028300,160.03,0.99993,+0.00029
DFT_0757,Ti5Zr10V35Nb15Ta35,3.023371,152.92,0.99994,+0.00035
DFT_0758,Ti5Zr10Hf40Ta45,3.325280,76.90,0.99990,+0.06656
DFT_0759,Ti5Zr10Hf40Nb5Ta40,3.173655,154.51,0.99932,+0.00074
DFT_0760,Ti5Zr10Hf40V5Mo20W20,3.094097,167.19,0.99983,+0.00067
DFT_0761,Ti5Zr15Nb15Ta35W30,3.069721,182.00,0.99999,+0.00038
DFT_0762,Ti5Zr15Nb30Mo25W25,3.031158,186.68,0.99999,+0.00024
DFT_0763,Ti5Zr15Nb30Ta30Mo20,3.078978,163.61,0.99999,+0.00048
DFT_0764,Ti5Zr15Hf5V40Nb5Mo30,2.963778,158.57,0.99998,+0.00023
DFT_0765,Ti5Zr15Hf5V40Nb35,3.019823,134.55,0.99994,+0.00042
DFT_0766,Ti5Zr15Hf10V40Ta30,3.039468,140.80,0.99999,+0.00045
DFT_0767,Ti5Zr15Hf15V20Ta15W30,3.049580,168.13,0.99996,+0.00070
DFT_0768,Ti5Zr15Hf40Nb15Ta10W15,3.155936,155.07,0.99978,+0.00062
DFT_0769,Ti5Zr20V5Nb50Mo10W10,3.074682,152.16,0.99997,+0.00058
DFT_0770,Ti5Zr20Hf5Nb20Ta40Mo10,3.117636,153.18,0.99999,+0.00080
DFT_0771,Ti5Zr20Hf5V30Nb35Mo5,3.048160,134.03,0.99995,+0.00055
DFT_0772,Ti5Zr20Hf20V30Mo15W10,3.044077,145.63,0.99992,+0.00078
DFT_0773,Ti5Zr25V20Nb5Ta45,3.094166,140.61,0.99999,+0.00060
DFT_0774,Ti5Zr25Hf5V5Nb30Mo30,3.074392,148.20,0.99995,+0.00044
DFT_0775,Ti5Zr25Hf15Ta25Mo30,3.108478,153.04,0.99994,-0.00002
DFT_0776,Ti5Zr30Nb20Ta45,3.147971,139.15,0.99998,+0.00065
DFT_0777,Ti5Zr30Nb35Ta25W5,3.136975,138.61,0.99995,+0.00057
DFT_0778,Ti5Zr30V25Nb5Ta20Mo15,3.059367,138.25,0.99998,+0.00057
DFT_0779,Ti5Zr30V40Nb25,3.042865,122.34,0.99993,+0.00065
DFT_0780,Ti5Zr30Hf15V30Nb20,3.101071,120.56,0.99975,+0.00096
DFT_0781,Ti5Zr30Hf30Ta30Mo5,3.188958,138.95,0.99997,+0.00013
DFT_0782,Ti5Zr30Hf30Nb35,3.194648,128.24,0.99999,-0.00070
DFT_0783,Ti5Zr30Hf40V10Mo15,3.163563,133.83,0.99990,+0.00049
DFT_0784,Ti5Zr30Hf40V10Ta15,3.193531,130.29,0.99994,-0.00133
DFT_0785,Ti5Zr35Hf5V30Mo25,3.042660,132.65,0.99996,+0.00032
DFT_0786,Ti5Zr35Hf10V30Ta20,3.108155,119.53,0.99999,+0.00004
DFT_0787,Ti5Zr35Hf40Nb5Ta10W5,3.213747,126.72,0.99961,-0.00697
DFT_0788,Ti5Zr40V5Ta35Mo15,3.130947,135.04,0.99994,+0.00056
DFT_0789,Ti5Zr40Hf10V5Ta35Mo5,3.200555,107.47,0.99999,+0.03325
DFT_0790,Ti5Zr40Hf10V35Nb5Mo5,3.091578,114.74,0.99975,+0.00070
DFT_0791,Ti5Zr40Hf10V40Mo5,3.111990,93.10,0.99999,+0.03450
DFT_0792,Ti5Zr40Hf20Nb5W30,3.148710,145.81,0.99988,+0.00048
DFT_0793,Ti5Zr40Hf20Nb25Mo10,3.181352,125.31,0.99996,+0.00000
DFT_0794,Ti5Zr40Hf25Mo30,3.152840,135.52,0.99986,+0.00079
DFT_0795,Ti5Zr40Hf25V15Nb15,3.179425,116.08,0.99998,-0.00061
DFT_0796,Ti10Nb35Ta50W5,3.076840,173.83,0.99994,+0.00048
DFT_0797,Ti10Nb50Mo10W30,3.017947,194.10,0.99998,+0.00031
DFT_0798,Ti10Nb50Ta25Mo10W5,3.055299,174.98,0.99999,+0.00036
DFT_0799,Ti10V5Nb20Ta35Mo30,3.020960,182.50,0.99999,+0.00025
DFT_0800,Ti10V5Nb35Ta45Mo5,3.064347,170.03,0.99994,+0.00050
DFT_0801,Ti10V5Nb50Ta5Mo5W25,3.021327,186.21,1.00000,+0.00025
DFT_0802,Ti10V15Nb35Ta25Mo15,3.019698,171.69,0.99999,+0.00033
DFT_0803,Ti10V15Nb40Ta35,3.048791,164.96,1.00000,+0.00040
DFT_0804,Ti10V35Nb25Ta20Mo10,2.976444,166.15,0.99998,+0.00040
DFT_0805,Ti10V40Nb10Mo10W30,2.920379,202.35,0.99996,+0.00048
DFT_0806,Ti10Hf5Nb20Ta50W15,3.071928,175.75,1.00000,+0.00048
DFT_0807,Ti10Hf10Nb50Mo15W15,3.046420,176.95,0.99996,+0.00032
DFT_0808,Ti10Hf10V40Ta20W20,2.973667,172.98,0.99999,+0.00057
DFT_0809,Ti10Hf15Ta25Mo20W30,3.033054,204.63,1.00000,-0.00089
DFT_0810,Ti10Hf20V5Nb5Ta50Mo10,3.092826,166.90,0.99996,+0.00049
DFT_0811,Ti10Hf20V15Nb20Ta35,3.086234,153.99,0.99989,+0.00117
DFT_0812,Ti10Hf25Nb20Ta30W15,3.102961,168.75,0.99988,+0.00096
DFT_0813,Ti10Hf40V10Nb20Ta20,3.129786,148.99,0.99979,+0.00143
DFT_0814,Ti10Hf40V15Ta10W25,3.079203,165.18,0.99986,+0.00113
DFT_0815,Ti10Zr5V15Nb50W20,3.021248,170.72,0.99999,+0.00040
DFT_0816,Ti10Zr5V40Ta15Mo30,2.935682,176.80,0.99999,+0.00029
DFT_0817,Ti10Zr5V40Nb5Ta25Mo15,2.965483,165.52,0.99998,+0.00038
DFT_0818,Ti10Zr5Hf15V40Nb5Ta25,3.022503,148.05,0.99996,-0.00007
DFT_0819,Ti10Zr5Hf40Nb25Mo20,3.122018,153.47,0.99975,+0.00087
DFT_0820,Ti10Zr5Hf40Nb45,3.156533,145.54,0.99984,+0.00052
DFT_0821,Ti10Zr5Hf40V5Ta35W5,3.144445,156.20,0.99995,-0.00074
DFT_0822,Ti10Zr5Hf40V5Nb40,3.146625,143.38,0.99980,+0.00078
DFT_0823,Ti10Zr10V10Nb20Ta50,3.083866,156.75,0.99996,+0.00074
DFT_0824,Ti10Zr15V40Nb5W30,2.963703,169.97,0.99999,+0.00036
DFT_0825,Ti10Zr15Hf20V40W15,3.024458,141.77,0.99995,+0.00079
DFT_0826,Ti10Zr15Hf40V15Nb20,3.147541,133.41,0.99975,+0.00059
DFT_0827,Ti10Zr20V25Mo30W15,2.981428,170.29,0.99996,+0.00027
DFT_0828,Ti10Zr20V35Nb20W15,3.007868,146.48,0.99991,+0.00049
DFT_0829,Ti10Zr20Hf25Nb25Ta20,3.165918,137.80,0.99990,+0.00047
DFT_0830,Ti10Zr25Nb35Mo30,3.073978,147.70,0.99997,-0.00013
DFT_0831,Ti10Zr25Hf35V30,3.127854,121.90,0.99980,+0.00078
DFT_0832,Ti10Zr40Ta5Mo30W15,3.083460,149.47,0.99998,+0.00013
DFT_0833,Ti10Zr40Ta35Mo15,3.140100,133.05,0.99997,+0.00050
DFT_0834,Ti10Zr40V10Nb10W30,3.089961,142.90,0.99997,+0.00029
DFT_0835,Ti10Zr40V15Nb5Ta30,3.135648,120.90,0.99995,+0.00073
DFT_0836,Ti10Zr40V30Ta5W15,3.066994,126.50,0.99998,+0.00052
DFT_0837,Ti10Zr40V30Ta20,3.097213,115.68,0.99981,+0.00011
DFT_0838,Ti10Zr40Hf5Nb5Ta40,3.178270,125.47,0.99997,+0.00090
DFT_0839,Ti10Zr40Hf5Nb35Ta5Mo5,3.164013,120.80,0.99994,+0.00061
DFT_0840,Ti10Zr40Hf5Nb45,3.173127,117.19,0.99994,+0.00049
DFT_0841,Ti10Zr40Hf5V5Nb40,3.162313,116.01,0.99993,+0.00047
DFT_0842,Ti15Nb5Ta50Mo15W15,3.037431,190.66,0.99997,+0.00078
DFT_0843,Ti15Nb20Ta25Mo10W30,3.020790,200.32,0.99993,+0.00069
DFT_0844,Ti15Nb50Ta10Mo25,3.031933,173.34,0.99997,+0.00042
DFT_0845,Ti15V5Nb35Mo15W30,2.996109,196.35,0.99999,+0.00037
DFT_0846,Ti15V10Ta25Mo20W30,2.981788,212.46,0.99991,+0.00008
DFT_0847,Ti15V20Ta45Mo20,3.001354,175.37,0.99994,+0.00014
DFT_0848,Ti15V20Nb25Ta10W30,2.986117,186.78,0.99997,+0.00020
DFT_0849,Ti15V20Nb30Mo20W15,2.969308,183.14,0.99999,+0.00034
DFT_0850,Ti15V30Ta20Mo15W20,2.952460,192.56,0.99994,+0.00048
DFT_0851,Ti15V40Nb25Mo20,2.932811,167.76,0.99999,-0.00009
DFT_0852,Ti15V40Nb40W5,2.962690,157.87,0.99991,+0.00005
DFT_0853,Ti15Hf5V20Mo30W30,2.945048,213.69,0.99999,-0.00148
DFT_0854,Ti15Hf10Ta40Mo25W10,3.045012,211.26,0.99801,+0.00209
DFT_0855,Ti15Hf10Nb35Ta20W20,3.065541,173.06,0.99999,+0.00022
DFT_0856,Ti15Hf10V20Nb15Ta10Mo30,2.993165,169.30,0.99997,+0.00052
DFT_0857,Ti15Hf15Nb40Mo30,3.048801,165.93,0.99996,+0.00042
DFT_0858,Ti15Hf15V15Nb40Mo15,3.039348,153.09,0.99993,+0.00092
DFT_0859,Ti15Hf15V20Nb20W30,3.010644,173.70,0.99993,+0.00061
DFT_0860,Ti15Hf15V30Nb10Mo30,2.972966,163.52,0.99991,+0.00048
DFT_0861,Ti15Hf20Nb50W15,3.087518,156.29,0.99629,+0.00112
DFT_0862,Ti15Hf20V5Nb45Ta15,3.102458,147.20,0.99979,+0.00125
DFT_0863,Ti15Hf20V20Mo30W15,2.989276,177.61,0.99993,+0.00044
DFT_0864,Ti15Hf20V20Nb45,3.064050,141.28,0.99991,+0.00109
DFT_0865,Ti15Hf20V25Nb25W15,3.028799,155.47,0.99979,+0.00086
DFT_0866,Ti15Hf20V40Ta10Mo15,2.985915,152.00,0.99990,+0.00080
DFT_0867,Ti15Hf25Ta15Mo30W15,3.049074,178.63,0.99969,+0.00068
DFT_0868,Ti15Hf25Nb25Mo20W15,3.062162,170.46,0.99995,+0.00060
DFT_0869,Ti15Hf25V15Ta15Mo30,3.035093,161.42,0.99992,+0.00007
DFT_0870,Ti15Hf25V20Ta25W15,3.056503,161.42,0.99999,-0.00097
DFT_0871,Ti15Hf25V30Nb10Ta20,3.054129,141.88,0.99984,+0.00159
DFT_0872,Ti15Hf35V20W30,3.047598,120.74,0.59204,+0.00150
DFT_0873,Ti15Hf35V40Ta10,3.045873,135.26,0.99978,+0.00154
DFT_0874,Ti15Hf40Mo15W30,3.075038,176.10,0.99984,+0.00068
DFT_0875,Ti15Zr5Ta50W30,3.049625,193.16,0.99991,+0.00032
DFT_0876,Ti15Zr5Nb20Ta20Mo30W10,3.022249,183.16,0.99999,+0.00026
DFT_0877,Ti15Zr5Hf40V25Mo15,3.072437,140.11,0.99985,+0.00121
DFT_0878,Ti15Zr10Ta45Mo30,3.050317,172.56,0.99999,+0.00032
DFT_0879,Ti15Zr10V25Ta35W15,3.019813,163.04,0.99995,+0.00030
DFT_0880,Ti15Zr10Hf25Mo20W30,3.060374,175.93,0.99916,+0.00050
DFT_0881,Ti15Zr15Ta50Mo5W15,3.081362,166.89,1.00000,+0.00046
DFT_0882,Ti15Zr15Nb5Ta20Mo15W30,3.038456,183.30,0.99998,+0.00034
DFT_0883,Ti15Zr15V25Mo15W30,2.974000,178.98,0.99999,+0.00034
DFT_0884,Ti15Zr20Ta35W30,3.075013,170.60,0.99998,+0.00041
DFT_0885,Ti15Zr20Nb30Mo20W15,3.056325,160.12,0.99998,+0.00035
DFT_0886,Ti15Zr20Nb35Ta10W20,3.085637,154.02,0.99996,+0.00060
DFT_0887,Ti15Zr20V15Ta50,3.091129,144.81,0.99987,+0.00016
DFT_0888,Ti15Zr20V15Nb50,3.080435,128.54,0.99996,+0.00068
DFT_0889,Ti15Zr20V25Nb20Ta20,3.060411,132.83,0.99997,+0.00065
DFT_0890,Ti15Zr20Hf15Nb20Mo30,3.089214,147.36,0.99996,+0.00070
DFT_0891,Ti15Zr20Hf20V10Nb35,3.131387,127.59,0.99986,+0.00111
DFT_0892,Ti15Zr20Hf20V15Mo30,3.062852,142.24,0.99991,+0.00057
DFT_0893,Ti15Zr20Hf40Mo25,3.141620,143.10,0.99981,+0.00071
DFT_0894,Ti15Zr20Hf40Ta25,3.190412,136.37,0.99999,+0.00314
DFT_0895,Ti15Zr25Hf10Ta20W30,3.100393,159.19,0.99998,+0.00066
DFT_0896,Ti15Zr25Hf30Ta15W15,3.158197,142.30,0.99990,+0.00122
DFT_0897,Ti15Zr25Hf30V15Ta5Mo10,3.131879,128.76,0.99984,+0.00053
DFT_0898,Ti15Zr30V20Nb30Mo5,3.080770,121.80,0.99994,+0.00063
DFT_0899,Ti15Zr35Nb5Ta15Mo15W15,3.099195,144.48,0.99997,+0.00033
DFT_0900,Ti15Zr35V15Mo15W20,3.053074,144.14,0.99997,+0.00024
DFT_0901,Ti15Zr35Hf15V20Mo15,3.103213,121.82,0.99992,+0.00065
DFT_0902,Ti15Zr40Ta25W20,3.130737,138.19,0.99994,+0.00038
DFT_0903,Ti15Zr40Nb10Ta20W15,3.138574,132.02,0.99997,+0.00042
DFT_0904,Ti15Zr40Nb20Mo15W10,3.115520,130.96,0.99996,+0.00029
DFT_0905,Ti15Zr40Nb25W20,3.126787,132.02,0.99993,+0.00048
DFT_0906,Ti15Zr40Hf5V5Nb5Mo30,3.101869,128.83,0.99994,+0.00004
DFT_0907,Ti15Zr40Hf5V40,3.073018,105.59,0.99994,+0.00079
DFT_0908,Ti20Ta30Mo20W30,3.002206,210.32,1.00000,+0.00011
DFT_0909,Ti20Ta50Mo20W10,3.033255,184.75,0.99999,+0.00064
DFT_0910,Ti20Nb35Mo30W15,2.998814,187.53,0.99999,+0.00025
DFT_0911,Ti20Nb45Ta20W15,3.052189,170.46,0.99997,+0.00041
DFT_0912,Ti20V5Nb5Ta40Mo5W25,3.024240,188.65,0.99997,+0.00084
DFT_0913,Ti20V5Nb30Ta15Mo30,3.009567,175.33,0.99999,+0.00026
DFT_0914,Ti20V10Ta25Mo30W15,2.982032,197.87,0.99990,+0.00049
DFT_0915,Ti20V10Nb50Ta5Mo15,3.021036,160.90,0.99996,-0.00011
DFT_0916,Ti20V15Ta45Mo15W5,3.011958,172.29,0.99991,+0.00020
DFT_0917,Ti20V20Mo30W30,2.931836,218.38,0.99999,+0.00010
DFT_0918,Ti20V20Ta50W10,3.020169,168.31,0.99999,+0.00029
DFT_0919,Ti20V20Nb10Ta20Mo30,2.973368,175.75,0.99999,+0.00023
DFT_0920,Ti20V20Nb25Ta25W10,3.013396,165.20,0.99995,+0.00021
DFT_0921,Ti20V20Nb50Mo10,3.002848,154.45,0.99995,+0.00055
DFT_0922,Ti20V25Ta25W30,2.974854,191.99,0.99982,+0.00070
DFT_0923,Ti20V25Nb5Ta5Mo15W30,2.944415,200.56,0.99997,+0.00037
DFT_0924,Ti20V25Nb5Ta35Mo5W10,2.995033,169.61,1.00000,+0.00032
DFT_0925,Ti20V30Ta20Mo30,2.946709,176.65,0.99999,+0.00025
DFT_0926,Ti20V40Mo20W20,2.905031,191.72,0.99999,+0.00031
DFT_0927,Ti20V40Nb5Mo20W15,2.910287,184.02,0.99999,-0.00007
DFT_0928,Ti20Hf5V25Nb45Ta5,3.019865,144.74,0.99994,+0.00003
DFT_0929,Ti20Hf10Nb20Ta40Mo10,3.078995,150.63,0.99638,+0.00006
DFT_0930,Ti20Hf15Nb15Mo20W30,3.021894,186.33,0.99996,+0.00036
DFT_0931,Ti20Hf15V5Ta30Mo30,3.040858,169.06,0.99999,+0.00058
DFT_0932,Ti20Hf15V35W30,2.968591,170.89,0.99994,+0.00050
DFT_0933,Ti20Hf15V40Ta25,3.005663,143.61,0.99997,-0.00008
DFT_0934,Ti20Hf15V40Nb5W20,2.968116,160.24,0.99998,+0.00046
DFT_0935,Ti20Hf20Mo30W30,3.014780,192.04,0.99996,+0.00037
DFT_0936,Ti20Hf20Ta40Mo10W10,3.131416,128.01,0.99999,+0.02397
DFT_0937,Ti20Hf20Ta45Mo15,3.089674,161.96,0.99995,+0.00021
DFT_0938,Ti20Hf20Nb25Ta15Mo20,3.075686,158.22,0.99992,+0.00094
DFT_0939,Ti20Hf25Nb5Ta20W30,3.075363,172.02,0.99996,+0.00101
DFT_0940,Ti20Hf25Nb25Ta30,3.123108,149.47,0.99995,+0.00200
DFT_0941,Ti20Hf30Nb20Mo30,3.073020,158.31,0.99979,+0.00089
DFT_0942,Ti20Hf40Nb5Mo15W20,3.086572,165.86,0.99984,+0.00071
DFT_0943,Ti20Hf40Nb5Ta20W15,3.123186,158.91,0.99979,-0.00019
DFT_0944,Ti20Hf40Nb25W15,3.119868,154.64,0.99972,+0.00106
DFT_0945,Ti20Hf40V15Ta25,3.117065,145.71,0.99996,+0.00056
DFT_0946,Ti20Hf40V20Nb20,3.100062,136.15,0.99972,+0.00144
DFT_0947,Ti20Zr5V20Nb45Ta5Mo5,3.023911,145.70,0.99995,+0.00050
DFT_0948,Ti20Zr5V40Nb25W10,2.961579,152.13,0.99824,+0.00036
DFT_0949,Ti20Zr5Hf25Nb30W20,3.096281,156.02,0.99987,+0.00096
DFT_0950,Ti20Zr5Hf35Ta20Mo20,3.113143,152.88,0.99981,+0.00110
DFT_0951,Ti20Zr10Nb20Ta50,3.101337,151.22,0.99996,+0.00053
DFT_0952,Ti20Zr10V25Ta15W30,2.990199,174.20,0.99997,+0.00030
DFT_0953,Ti20Zr10V35Ta20Mo15,2.979477,152.32,0.99998,+0.00039
DFT_0954,Ti20Zr10V40Mo15W15,2.937467,166.35,0.99999,-0.00003
DFT_0955,Ti20Zr10Hf10V5Ta35W20,3.075086,163.38,0.99990,+0.00076
